year,location_code,coal_metal_export_share,oil_exports_share,primary_exports_share_1,primary_exports_share_2,trade_to_gdp,exp_to_gdp,imp_to_gdp,exp_minus_imp,res_rents
2015,AUT,0.0304510058986005,0.0118439033579468,0.074322072393797,0.0909659424842363,102.136010417855,52.9314906301335,49.2045197877218,3.7269708424117,0.135258394316987
2016,AUT,0.0280268043748258,0.00865667136839403,0.0759107881990795,0.0887083773368649,101.167012721198,52.2618340403307,48.9051786808671,3.3566553594636,0.126526832153924
1962,AUT,0.0450874911320697,0.00679852005396369,0.248455444062026,0.255681740568639,45.6180901534569,23.4163731876468,22.2017169658101,1.2146562218367,
1963,AUT,0.0561547191816431,0.00542102942221904,0.195398062435755,0.21767393985893,46.2846929359315,23.4268110207149,22.8578819152166,0.568929105498302,
1964,AUT,0.0610775362882728,0.0044807390321882,0.184748217639829,0.211281731575053,46.9855812470221,23.3993989196795,23.5861823273426,-0.1867834076631,
1965,AUT,0.0655286118310748,0.00389311695030306,0.184879939789395,0.214819476127749,48.2393149536368,23.7702933429408,24.469021610696,-0.6987282677552,
1966,AUT,0.0696830015955679,0.00274274034327642,0.169859481356219,0.200857400268783,48.9255425298678,23.708681403716,25.2168611261517,-1.5081797224357,
1967,AUT,0.0632613141084414,0.00273660004245439,0.166237708227834,0.195305167609725,48.3085412151414,23.7042547228676,24.6042864922738,-0.900031769406201,
1968,AUT,0.0595623703117223,0.00343670613699931,0.154881627903486,0.182529503910715,49.013881174705,24.309171420419,24.704709754286,-0.395538333867002,
1969,AUT,0.0578901941250529,0.00392164928799244,0.152223689043117,0.176318483652786,52.7252596626323,26.8480017913189,25.8772578713134,0.9707439200055,
1970,AUT,0.0555382047596571,0.00352793529747762,0.150046573980802,0.175232245858289,54.86039174788,27.3917570099059,27.4686347379741,-0.0768777280682009,0.363841784597767
1971,AUT,0.0458606594409646,0.00390719753290362,0.142423846628968,0.162310467396281,54.3804711459358,27.0353547009084,27.3451164450274,-0.309761744119001,0.324865114950385
1972,AUT,0.0445806557868624,0.00358531678932846,0.13988583407727,0.1602543762363,54.2960192212936,26.9306664617911,27.3653527595025,-0.434686297711401,0.312458439701377
1973,AUT,0.0458689741077507,0.00425095557601111,0.146484385625891,0.1698654169819,54.4568199360651,26.9193668906389,27.5374530454263,-0.618086154787399,0.376881097551628
1974,AUT,0.0434531457216929,0.00635111653986014,0.132254611155361,0.152551087028468,59.5677317780406,29.1143698982224,30.4533618798182,-1.3389919815958,0.5816644788832
1975,AUT,0.0430158734938304,0.00566736368600368,0.114911703562201,0.136394173733392,56.5991341566834,28.0946358571963,28.5044982994871,-0.409862442290798,0.559714086394128
1976,AUT,0.0441812437518881,0.00620898859066178,0.129925221767136,0.149642270476999,59.9162816321086,28.7525264199134,31.1637552121951,-2.4112287922817,0.603314153448082
1977,AUT,0.0464426693718627,0.00514206150704571,0.124181211936999,0.144487768963086,60.2775956821567,27.9539567920211,32.3236388901356,-4.3696820981145,0.487226206299884
1978,AUT,0.0397545557977564,0.00532599712615924,0.116109435754232,0.132970594522737,59.6679877608595,29.1150929927063,30.5528947681532,-1.4378017754469,0.456052395847324
1979,AUT,0.0400271493753923,0.00483027024406663,0.123793862522259,0.139333687948785,63.3172191333532,30.8807752370752,32.436443896278,-1.5556686592028,0.629436659766326
1980,AUT,0.0410034291631807,0.00579570522420609,0.130775320879805,0.147501943448455,66.8250060486283,31.693071746573,35.1319343020553,-3.4388625554823,0.673949316471408
1981,AUT,0.0408089326100121,0.00653313002885346,0.121261340685438,0.140222039356742,68.396550301208,33.0006616212331,35.3958886799749,-2.3952270587418,0.610938791175156
1982,AUT,0.0390379078657388,0.00536970013342781,0.11423630676575,0.132052731189895,64.1171139234959,31.7414964327904,32.3756174907055,-0.634121057915102,0.50434729605406
1983,AUT,0.0437400398592113,0.00622064511913999,0.113064099310859,0.131880871523012,62.4721849872476,30.4781988225532,31.9939861646944,-1.5157873421412,0.48162913798875
1984,AUT,0.0423521818860924,0.008556633128841,0.107238574751634,0.125316881817431,66.5750060351522,32.7510176204109,33.8239884147413,-1.0729707943304,0.465491461728832
1985,AUT,0.041495186719176,0.0149006759670112,0.0978342499957469,0.123494044078621,70.0831614762495,34.9213214117574,35.1618400644921,-0.2405186527347,0.463034753941956
1986,AUT,0.0356555281318315,0.00644409718976984,0.0927665470890207,0.107627440623021,64.014597212162,31.9977147053967,32.0168825067653,-0.0191678013685994,0.257169275729444
1987,AUT,0.0396572831188425,0.00464883754514802,0.0879169839261379,0.103070164463469,62.8537227269269,31.4062048787345,31.4475178481923,-0.0413129694578025,0.215180779141793
1988,BEL,0.0549350086381381,0.0317916762912389,0.129134135659068,0.165702127751167,115.55989903239,58.7887407384856,56.7711582939049,2.0175824445807,0.0376958738530702
1989,BEL,0.0598002267602104,0.0323203509760182,0.124363631546266,0.160512480277052,124.011913158749,62.9040511996159,61.107861959133,1.7961892404829,0.0447487110184101
1990,BEL,0.0485027623451386,0.0328916824483611,0.118528081495937,0.154759953627331,120.56967271465,60.9713541770479,59.5983185376022,1.3730356394457,0.0452952163328374
1991,BEL,0.0422266811788942,0.0368693487657594,0.127799549353113,0.167284101682557,117.712773234039,59.601747307917,58.1110259261217,1.4907213817953,0.0292424601730551
1992,BEL,0.0399579375411425,0.032707074595397,0.133848554329549,0.168779979704128,114.215711339517,58.1958342713121,56.0198770682048,2.1759572031073,0.0233339411836193
1993,BEL,0.0386462478252693,0.0329025578695866,0.128530990500305,0.163859570713573,108.201663534969,55.5228054513972,52.6788580835718,2.8439473678254,0.0252007286878013
1994,BEL,0.0389661363624727,0.0289322030934413,0.129107870532637,0.160350086945618,112.388936950299,57.8158656842799,54.5730712660193,3.2427944182606,0.0231388760971581
1995,BEL,0.038785753297627,0.0246619987387048,0.123598898646621,0.150264020806599,115.511365408443,59.487665854818,56.023699553625,3.463966301193,0.0209834687032862
1996,BEL,0.0337578511893248,0.0315391311758171,0.121317469605788,0.154587015099019,118.060093802792,60.442784742598,57.6173090601938,2.8254756824042,0.0224034998358647
1997,BEL,0.0354106308271342,0.028415322551741,0.126756979285344,0.157055024724317,124.366693263271,63.8967697738669,60.4699234894036,3.4268462844633,0.0201796875679815
1998,BEL,0.032989364449006,0.0244392990850847,0.128590802639569,0.155170728398183,123.484495687655,63.3972679385354,60.0872277491198,3.3100401894156,0.0231575789986101
1999,BEL,0.0323397071268724,0.027837430786943,0.125121073729513,0.155641369152196,123.99724026107,63.8987249514794,60.0985153095903,3.8002096418891,0.0225992651839553
2000,BEL,0.0324732825141121,0.039758421145858,0.107434596119978,0.150071451774172,141.079071496619,71.8575876571322,69.221483839487,2.63610381764521,0.0245086196016904
2001,BEL,0.0316022400489591,0.0359042760945821,0.106154877325085,0.145102346644457,138.694465221206,71.020368082279,67.6740971389271,3.34627094335191,0.0209002976583255
2002,BEL,0.0214782104648546,0.0302705580714197,0.0845104067472695,0.117177997365184,135.124884981773,70.3147727574309,64.8101122243425,5.5046605330884,0.0235961302534138
2003,BEL,0.0198636890772827,0.0387940932266219,0.0873283917153695,0.12825724600062,131.990312645394,68.5960942765708,63.3942183688236,5.20187590774719,0.0216301968168661
2004,BEL,0.0251699945828308,0.0424118678933237,0.0888350118839178,0.13407283496657,136.037833248748,70.3699698839145,65.6678633648332,4.7021065190813,0.0157829963811928
2005,BEL,0.0255843449905595,0.0541546200947137,0.083835283263773,0.140527909320754,143.376220942029,73.5212250642736,69.8549958777555,3.66622918651809,0.0155990067054867
2006,BEL,0.0358329175754063,0.0647353564550463,0.0884465845868727,0.155847596760908,147.693901435153,75.7111400434884,71.9827613916644,3.728378651824,0.0172978731832063
2007,BEL,0.036531442605909,0.0559928205738793,0.0871864813370925,0.14576031183278,151.163621858795,77.4908365667041,73.6727852920912,3.8180512746129,0.018811732279505
2008,BEL,0.0305866959572543,0.0697402067614981,0.0846609180602826,0.15795492796047,158.908045084263,79.6959831488997,79.2120619353629,0.483921213536803,0.0182284710114765
2009,BEL,0.0252303156901732,0.0564228314543456,0.0890602696258003,0.14884882036166,136.356757863313,69.3097762464767,67.0469816168365,2.2627946296402,0.0173730012065652
2010,BEL,0.0319492668937176,0.0657038810462422,0.0865569907144059,0.155575579364808,151.100176526737,76.4484573425673,74.6517191841698,1.79673815839749,0.0192009558245614
2011,BEL,0.0355338348403973,0.0806780507390537,0.0900210221477333,0.173695042967014,162.753665660528,81.6355465472349,81.1181191132935,0.517427433941393,0.0191369597834087
2012,BEL,0.0352132179439899,0.0842149193923069,0.0907994702910751,0.177607867570139,163.994977033554,82.3058368243002,81.6891402092541,0.616696615046095,0.0185618645042646
2013,BEL,0.027470950815142,0.0870347741742804,0.0843369401098572,0.173504984360717,162.218643125169,81.730301131825,80.4883419933435,1.24195913848151,0.0192619535958936
2014,BEL,0.0249030739193583,0.0822978627730266,0.0902092334901081,0.17359258903381,164.710002339658,82.6720548799875,82.0379474596709,0.634107420316596,0.0201501040264968
2015,BEL,0.0243323249580065,0.0621914683478252,0.0917903609350448,0.154879607512711,160.229325319499,80.7943639933169,79.4349613261823,1.3594026671346,0.0197041755856871
2016,BEL,0.0227046617441713,0.0505689037514965,0.0884718695421609,0.14014371022939,164.544702629143,82.9377757420786,81.6069268870647,1.3308488550139,0.0187137637460808
1962,BEL,0.0977687573192922,0.0271596683093556,0.145584483440354,0.185812526126442,81.1576432460471,40.5730913202231,40.584551925824,-0.0114606056009023,
1963,BEL,0.0989892896404577,0.033644345640259,0.153293664687607,0.1999725955609,84.3825837561852,41.7125390253489,42.6700447308363,-0.957505705487399,
1964,BEL,0.10141560700789,0.0282923264473368,0.138553617239395,0.178721167842991,85.3268781038424,42.4975544033319,42.8293237005105,-0.331769297178603,
1965,BEL,0.10127620938282,0.0264739914335198,0.143835201897927,0.17758579455406,83.9900692062356,41.9832709983555,42.0067982078801,-0.0235272095246017,
1966,BEL,0.099837968281455,0.0231357079507994,0.149273169172871,0.177407576061306,88.0357457342498,43.6661054948653,44.3696402393845,-0.703534744519203,
1967,BEL,0.0933502373079202,0.023821439328235,0.153449276940158,0.182983768684234,84.9542938596995,42.6867324128493,42.2675614468502,0.419170965999101,
1968,BEL,0.0974079191846254,0.0275053938457384,0.151889992631088,0.183349988806676,89.2725658349821,44.8669093217312,44.4056565132509,0.461252808480303,
1969,BEL,0.102237465335919,0.0306376553621911,0.143226450108562,0.177072017945709,96.4912899323802,48.8002811996644,47.6910087327158,1.1092724669486,
1970,BEL,0.103504624051237,0.0240006361637782,0.144278164473315,0.171677705032999,87.0758025041546,44.4875972111773,42.5882052929773,1.8993919182,0.160600246098624
1971,BEL,0.0759204581867387,0.0253824906037037,0.140389943128326,0.168659205969545,84.9490549800667,43.3111788480817,41.6378761319849,1.6733027160968,0.14946718878244
1972,BEL,0.0658006167364553,0.0275618981173022,0.140123214294424,0.170027877793314,84.5787180649479,43.6771381309046,40.9015799340434,2.77555819686121,0.120501313225234
1973,BEL,0.0757437646908022,0.0282473545512093,0.143126216068385,0.175886349206135,93.4462479046126,47.5311995597057,45.9150483449068,1.6161512147989,0.108412015262546
1974,BEL,0.0822998304905403,0.0342843950007418,0.135165204051914,0.174160935066842,104.495768978865,52.3419329393251,52.1538360395404,0.188096899784696,0.140503498284142
1975,BEL,0.055939747977685,0.0481117612773891,0.135230354385144,0.187994249050439,90.8501180613793,45.4373516940318,45.4127663673475,0.0245853266842957,0.241418644383592
1976,BEL,0.0611519408462063,0.0484545365525637,0.132533636425187,0.186399415753147,96.1032781185445,48.0481916162093,48.0550865023352,-0.00689488612589884,0.260728945013015
1977,BEL,0.059746944731595,0.0549668031088165,0.132392833114496,0.191675209438598,94.9763496102847,47.0119767565971,47.9643728536876,-0.952396097090499,0.214116096415215
1978,BEL,0.0568669458751377,0.0433997326729834,0.123706110836992,0.169260310009829,91.6365514233163,45.2845690333052,46.3519823900111,-1.0674133567059,0.160308084003564
1979,BEL,0.057394521389106,0.061725927576482,0.11985931009273,0.184420503156294,100.831741990439,49.4019856575411,51.4297563328984,-2.0277706753573,0.134146587405709
1980,BEL,0.0718913245306875,0.0790066945682594,0.119244954233391,0.20238145843242,102.306683920574,49.5947962456052,52.7118876749688,-3.1170914293636,0.135283862368338
1981,BEL,0.0593269082450616,0.0864438803148011,0.133586901182585,0.225673533503272,109.417686161341,53.4998976962844,55.9177884650568,-2.4178907687724,0.199127777316113
1982,BEL,0.0591658523334794,0.0813767608334911,0.13408126177076,0.220175487619856,117.06390427629,57.4975713452714,59.566332931019,-2.06876158574759,0.254259043811045
1983,BEL,0.0566203994771029,0.081466784825833,0.127599955325719,0.213543146215747,119.509460317824,59.7659885094121,59.7434718084117,0.0225167010003986,0.196017206204906
1984,BEL,0.0560987569992118,0.0740328509973542,0.138158578111321,0.217294121829248,127.286436050737,63.7408387796952,63.545597271042,0.195241508653204,0.165261730920688
1985,BEL,0.0558402687153868,0.0603032942812043,0.131628958793588,0.197697870864892,122.963339106446,61.803226862401,61.1601122440448,0.643114618356201,0.157496644623206
1986,BEL,0.0464785628960317,0.0441218029478223,0.127461026719745,0.17586992056612,111.494554813514,56.6858609201343,54.8086938933802,1.8771670267541,0.0902407277466336
1987,BEL,0.0426397772126864,0.0342774219805048,0.127302419819499,0.165797182735111,109.105628431747,55.2853290114664,53.8202994202806,1.4650295911858,0.0529378746184069
1988,DEU,0.0318600551315034,0.00649625025133108,0.0609909256337156,0.0725286209611813,42.6662605609414,21.1479613915212,21.5182991694203,-0.370337777899099,0.14237284125409
1989,DEU,0.0329252759723698,0.00715889526528678,0.0611596642828619,0.0732511998956106,45.3646253285851,22.3608117328151,23.00381359577,-0.6430018629549,0.182212157981757
1990,DEU,0.0279275270530647,0.00680060332107482,0.0548293230723537,0.0657333156746307,46.0141918466429,22.8984997616622,23.1156920849808,-0.217192323318599,0.238830272688251
1991,DEU,0.0282646283327451,0.00696451926279158,0.062557117663974,0.0733920746594241,47.9745537409799,23.7298392201544,24.2447145208254,-0.514875300671001,0.140723001709814
1992,DEU,0.0264657468931619,0.00775363653107536,0.0629364722306443,0.0738755543121497,45.0500200552108,22.2637024278602,22.7863176273506,-0.522615199490399,0.0986423830717177
1993,DEU,0.0250948280355898,0.00739841051363125,0.0633139201719017,0.0733337118184477,40.644305281519,20.3544079380058,20.2898973435132,0.0645105944925994,0.0782299305411817
1994,DEU,0.0257601897287329,0.0069580279412286,0.064681784909039,0.0742647110717607,42.0729501882215,21.1350113916374,20.9379387965841,0.197072595053299,0.0632478878530101
1995,DEU,0.0262474010712084,0.00624245246404259,0.0620651537898537,0.0702636891535393,43.5447210987529,22.0064459049545,21.5382751937985,0.468170711155999,0.0657264245484853
1996,DEU,0.0244517307403777,0.00781638141742233,0.0610551356329075,0.071191672529495,44.9967295153453,22.9086029320154,22.0881265833299,0.820476348685499,0.0711257750046519
1997,DEU,0.0270788444009571,0.0106262013131725,0.0573712123865405,0.070284456983432,49.6010350314424,25.3919749477655,24.2090600836769,1.1829148640886,0.0673845196166372
1998,DEU,0.0245210318220274,0.00857578210141365,0.0560551234149726,0.0666533594260388,51.5828721206206,26.4533774644119,25.1294946562087,1.3238828082032,0.0519229068012426
1999,DEU,0.0233065963996952,0.0094300001464554,0.0535090789574213,0.0645948981873629,53.3694451977839,27.0412324202859,26.328212777498,0.713019642787902,0.0461464787791984
2000,DEU,0.0245382494186978,0.0116023452377733,0.0498696846766305,0.0627307047692355,61.3899965981252,30.8295377230118,30.5604588751134,0.269078847898399,0.0958623883411441
2001,DEU,0.0254440386705976,0.0135832562191485,0.0523164343943691,0.0677691928473832,61.9777966373833,31.8706791751726,30.1071174622107,1.7635617129619,0.125570718483142
2002,DEU,0.0238066808720824,0.0132199647402185,0.052064198519252,0.0670823469740467,60.7730085231002,32.5740396235895,28.1989688995107,4.3750707240788,0.0980595653183288
2003,DEU,0.0215129285894156,0.0119844890250904,0.0500280325937809,0.0638698293170199,61.5191344456056,32.591483189795,28.9276512558106,3.6638319339844,0.0944725345926778
2004,DEU,0.0228611277659862,0.0149019787800281,0.0488593468528583,0.0655458048797954,65.8561097849926,35.4484237785274,30.4076860064652,5.0407377720622,0.13904081340553
2005,DEU,0.0250587268901248,0.0212015557482184,0.0528738772840758,0.0762127500511574,70.421190337526,37.7404535695349,32.6807367679911,5.0597168015438,0.146181071327983
2006,DEU,0.0334453470818363,0.0233471150841694,0.0529176779010243,0.0804362646415325,77.0821685991852,41.1903478533375,35.8918207458477,5.2985271074898,0.159591790561488
2007,DEU,0.0319581885693118,0.018075346542181,0.0535344106278941,0.0738854199533215,79.3705311491587,43.0099115480875,36.3606196010711,6.6492919470164,0.158586058629991
2008,DEU,0.0312910562016473,0.020552539942207,0.0572792977747111,0.0806618441538094,80.9449046351308,43.4598749287594,37.4850297063715,5.9748452223879,0.278214332740448
2009,DEU,0.0271726130414038,0.0155014230506537,0.060219837599082,0.0798793036134508,70.6650462548978,37.8022013754532,32.8628448794446,4.9393564960086,0.139511549112683
2010,DEU,0.0350683623946985,0.014706290931765,0.0601831943532667,0.0788309888101482,79.3030782229871,42.2503740223096,37.0527042006775,5.1976698216321,0.159439615679372
2011,DEU,0.0375263722531794,0.0165958271563013,0.0638258415751042,0.0842392109326537,84.7477359495694,44.8181730740774,39.929562875492,4.8886101985854,0.201346887953871
2012,DEU,0.0357338585132729,0.0197936011274371,0.0632486910601349,0.0871359599701173,85.8747543741344,45.982539717068,39.8922146570664,6.0903250600016,0.144664580193935
2013,DEU,0.0316719165736781,0.0207937764830195,0.0634817692648407,0.0880820783460451,84.83642578125,45.3978784533514,39.4385473278985,5.95933112545291,0.102537879551957
2014,DEU,0.029660053836592,0.017465063408384,0.0616515651825029,0.0824779775641245,84.4856724876981,45.7043038803466,38.7813686073515,6.9229352729951,0.0918078565444637
2015,DEU,0.0277006862836996,0.014368159628167,0.0584278980783341,0.0763208782920682,85.755786637754,46.8748377770112,38.8809488607429,7.9938889162683,0.0666863474758781
2016,DEU,0.0249714129002184,0.0116907964590525,0.0570609997841763,0.0713528127588584,84.2672667419411,46.1192411062165,38.1480256357246,7.9712154704919,0.0598366843514836
1962,DEU,0.0818797401221728,0.0139348535610065,0.0504075618040837,0.105418737826537,,,,,
1963,DEU,0.0790443505203503,0.0148022064566168,0.0508276893963982,0.10605698328996,,,,,
1964,DEU,0.072743014024986,0.0136438253974329,0.0519309351465233,0.0992260602084756,,,,,
1965,DEU,0.0699142643844856,0.0212260005061742,0.0578367548629789,0.107112962641543,,,,,
1966,DEU,0.0702062760398075,0.0175602538472673,0.0619553396936092,0.104617647249035,,,,,
1967,DEU,0.066688940775481,0.0112487081359234,0.063565678641336,0.0982242826680855,,,,,
1968,DEU,0.0793157658630678,0.0114097584759992,0.0590870101838439,0.106928311240016,,,,,
1969,DEU,0.0735136736730658,0.00954687706235515,0.0563358824285569,0.0988243734689882,,,,,
1970,DEU,0.0730961950743792,0.00938221497106174,0.0574269432219182,0.102225329338979,31.8155483722306,15.1700213743282,16.6455269979024,-1.4755056235742,0.225136443223516
1971,DEU,0.0659438471317929,0.00859807315527431,0.0584145470147497,0.101016496083459,30.9459003050632,14.6001387452274,16.3457615598358,-1.7456228146084,0.23299876964825
1972,DEU,0.0511823517692452,0.00873465652432451,0.0601408344177159,0.0853524116306291,30.8344370581945,14.5930156736184,16.2414213845761,-1.6484057109577,0.189755198802359
1973,DEU,0.0526455235139797,0.00896141209525277,0.0676776261448809,0.0920687197316364,31.8077841214888,15.3974036525952,16.4103804688935,-1.0129768162983,0.211341165442799
1974,DEU,0.0644959371428652,0.0241226717192126,0.0725597291962199,0.114873377777029,37.074439055349,18.2870297959623,18.7874092593866,-0.500379463424299,0.351365695905184
1975,DEU,0.0536565982919874,0.0202993873899235,0.0712093504492754,0.109225528943136,36.0255816499697,17.1575951576623,18.8679864923074,-1.7103913346451,0.730777863991852
1976,DEU,0.0531615172062827,0.0196596562923567,0.0701158461549997,0.105481626750253,38.4972486719417,18.1212991875784,20.3759494843633,-2.2546502967849,0.775105037627528
1977,DEU,0.0482245232143593,0.0195709641236689,0.0756420954798766,0.108553706369376,38.2301505974497,18.0292954608651,20.2008551365846,-2.1715596757195,0.655922174153335
1978,DEU,0.0467604426701881,0.0102804457105571,0.0691116557421296,0.0975952041488905,37.3036255570964,17.6851398487857,19.6184857083107,-1.933345859525,0.488558911453238
1979,DEU,0.0505379115612139,0.0126427327390792,0.0724300913211752,0.102857264893622,39.3552100939341,17.8735353545983,21.4816747393358,-3.6081393847375,0.481270958236605
1980,DEU,0.0455709269130855,0.022639275407284,0.0638661091657751,0.0986449816618894,41.9938930471203,18.6723219396538,23.3215711074665,-4.6492491678127,0.608907684610738
1981,DEU,0.0394922698676471,0.025534339412127,0.0684007421835754,0.10530059127168,44.3302124753721,20.190086669762,24.1401258056101,-3.9500391358481,0.967752689788496
1982,DEU,0.0361098659356107,0.0255946586981935,0.0624855211014982,0.097221786255925,44.5349453242277,20.9272773791086,23.6076679451191,-2.6803905660105,0.98588829963129
1983,DEU,0.0376835745634131,0.0232739175693517,0.0630136897599972,0.0946904097848875,43.7201739789873,20.347087445712,23.3730865332753,-3.0259990875633,0.649773585130277
1984,DEU,0.0405676706552679,0.0223116794772714,0.063921293277379,0.0956065790140669,46.3959011796766,21.7851851327338,24.6107160469429,-2.8255309142091,0.539530973365958
1985,DEU,0.0360028210219079,0.0193701336824799,0.0621979770515828,0.0896474797962794,48.0736790945183,23.0019500747403,25.071729019778,-2.0697789450377,0.577680757446812
1986,DEU,0.0313947969334357,0.0098179724321978,0.0601294444146909,0.076366005445692,43.085752999907,21.3455537647152,21.7401992351918,-0.394645470476601,0.255472270311292
1987,DEU,0.0289797238875053,0.00787276371280345,0.058267769843159,0.0714873410454658,41.8264475858919,20.7397885166044,21.0866590692875,-0.3468705526831,0.156831877935817
1988,DNK,0.0101077518547607,0.0187511901279007,0.242522134290589,0.262531734161678,63.7553288320023,33.6157378600336,30.1395909719687,3.4761468880649,0.271529614953681
1989,DNK,0.011168857206017,0.0215715408231113,0.239018570711348,0.261867469668033,67.0449318149182,35.4199777543585,31.6249540605597,3.7950236937988,0.499158102772423
1990,DNK,0.0112092591633909,0.0227736156899869,0.225381298346587,0.250534816029754,67.2901980814838,36.4231722725663,30.8670258089175,5.5561464636488,0.56872451756869
1991,DNK,0.00898076809664314,0.0243968227926874,0.220179255734013,0.247035657669219,69.1465171562325,37.682513410237,31.4640037459955,6.2185096642415,0.350107549168101
1992,DNK,0.00842100325575326,0.0242350779184355,0.218950876519266,0.245207018637732,67.001908963461,36.9543690561573,30.0475399073037,6.9068291488536,0.334845383839215
1993,DNK,0.0078200964795495,0.0200733481976569,0.215661553969348,0.237742276137554,65.6049871508488,36.566228596416,29.0387585544328,7.5274700419832,0.375544328405704
1994,DNK,0.009443927031688,0.0183456564684677,0.212565176782417,0.233531317266892,67.7805788061042,36.851923816504,30.9286549896002,5.9232688269038,0.347641798160098
1995,DNK,0.0101821715143957,0.0192335892176902,0.208164227856316,0.229181945478963,68.5145824871223,36.6119849529611,31.9025975341612,4.7093874187999,0.326979693923901
