iso2c,country,ny.gdp.totl.rt.zs,year
NL,Netherlands,0.65040925466524,1988
NL,Netherlands,0.812983363663854,1987
NL,Netherlands,1.37219338967699,1986
NL,Netherlands,2.62810336414246,1985
NL,Netherlands,2.36359770836296,1984
NL,Netherlands,1.85498589865213,1983
NL,Netherlands,0.610000513653942,1982
NL,Netherlands,1.50821701345781,1981
NL,Netherlands,2.11060428052181,1980
NL,Netherlands,1.45821057078751,1979
NL,Netherlands,0.917500617902676,1978
NL,Netherlands,1.00848532986557,1977
NL,Netherlands,1.15234266717443,1976
NL,Netherlands,1.14848299517137,1975
NL,Netherlands,0.791543515562015,1974
NL,Netherlands,0.170568239550656,1973
NL,Netherlands,0.128380426665396,1972
NL,Netherlands,0.0712068647083499,1971
NL,Netherlands,0.0468374782715021,1970
NL,Netherlands,,1969
NL,Netherlands,,1968
NL,Netherlands,,1967
NL,Netherlands,,1966
NL,Netherlands,,1965
NL,Netherlands,,1964
NL,Netherlands,,1963
NL,Netherlands,,1962
PL,Poland,0.815742898411923,2016
PL,Poland,0.826656659053987,2015
PL,Poland,0.952315150954651,2014
PL,Poland,1.05318790647833,2013
PL,Poland,1.44486197646434,2012
PL,Poland,1.95099668116386,2011
PL,Poland,1.59392633569584,2010
PL,Poland,1.21409674723325,2009
PL,Poland,2.24270665851159,2008
PL,Poland,1.50488871807368,2007
PL,Poland,1.8017509204966,2006
PL,Poland,1.37056938826872,2005
PL,Poland,1.56203967170815,2004
PL,Poland,0.663360819465535,2003
PL,Poland,0.614643642112408,2002
PL,Poland,0.879832522275557,2001
PL,Poland,0.652132497216037,2000
PL,Poland,0.440169233729803,1999
PL,Poland,0.514799183979159,1998
PL,Poland,0.819914693321073,1997
PL,Poland,0.886440740293879,1996
PL,Poland,1.16788236078014,1995
PL,Poland,1.02337848481642,1994
PL,Poland,1.26641710369554,1993
PL,Poland,1.76406461719982,1992
PL,Poland,2.28345541520832,1991
PL,Poland,3.43682972022961,1990
PL,Poland,,1989
PL,Poland,,1988
PL,Poland,,1987
PL,Poland,,1986
PL,Poland,,1985
PL,Poland,,1984
PL,Poland,,1983
PL,Poland,,1982
PL,Poland,,1981
PL,Poland,,1980
PL,Poland,,1979
PL,Poland,,1978
PL,Poland,,1977
PL,Poland,,1976
PL,Poland,,1975
PL,Poland,,1974
PL,Poland,,1973
PL,Poland,,1972
PL,Poland,,1971
PL,Poland,,1970
PL,Poland,,1969
PL,Poland,,1968
PL,Poland,,1967
PL,Poland,,1966
PL,Poland,,1965
PL,Poland,,1964
PL,Poland,,1963
PL,Poland,,1962
PT,Portugal,0.263878445986141,2016
PT,Portugal,0.281671433606059,2015
PT,Portugal,0.291368115092007,2014
PT,Portugal,0.281058337492093,2013
PT,Portugal,0.314968348172013,2012
PT,Portugal,0.318172185228651,2011
PT,Portugal,0.259252566917591,2010
PT,Portugal,0.20231684356944,2009
PT,Portugal,0.264769519196803,2008
PT,Portugal,0.305150347956999,2007
PT,Portugal,0.271586085331112,2006
PT,Portugal,0.150145034655981,2005
PT,Portugal,0.121488720190233,2004
PT,Portugal,0.112077880767145,2003
PT,Portugal,0.114250496284715,2002
PT,Portugal,0.114785258346042,2001
PT,Portugal,0.149322662776543,2000
PT,Portugal,0.105383433213461,1999
PT,Portugal,0.10586767411226,1998
PT,Portugal,0.124713357530218,1997
PT,Portugal,0.14304875199563,1996
PT,Portugal,0.209902269759024,1995
PT,Portugal,0.187024352971026,1994
PT,Portugal,0.19170455661099,1993
PT,Portugal,0.1671608042092,1992
PT,Portugal,0.218794644311519,1991
PT,Portugal,0.353491606112519,1990
PT,Portugal,0.441881832839621,1989
PT,Portugal,0.294720261120125,1988
PT,Portugal,0.315896627028336,1987
PT,Portugal,0.389835500274605,1986
PT,Portugal,0.449427672657196,1985
PT,Portugal,0.393897963206173,1984
PT,Portugal,0.432010136876425,1983
PT,Portugal,0.39011112837399,1982
PT,Portugal,0.368258647234989,1981
PT,Portugal,0.514220715136359,1980
PT,Portugal,0.573324177713046,1979
PT,Portugal,0.52392922917649,1978
PT,Portugal,0.387640523682333,1977
PT,Portugal,0.433070942634779,1976
PT,Portugal,0.464378470935984,1975
PT,Portugal,0.417696843577009,1974
PT,Portugal,0.42853206377145,1973
PT,Portugal,0.352354141496743,1972
PT,Portugal,0.33881082519839,1971
PT,Portugal,0.402043884850726,1970
PT,Portugal,,1969
PT,Portugal,,1968
PT,Portugal,,1967
PT,Portugal,,1966
PT,Portugal,,1965
PT,Portugal,,1964
PT,Portugal,,1963
PT,Portugal,,1962
SK,Slovak Republic,0.296552217949987,2016
SK,Slovak Republic,0.267416295521488,2015
SK,Slovak Republic,0.294252930732096,2014
SK,Slovak Republic,0.294832857775178,2013
SK,Slovak Republic,0.326981621963677,2012
SK,Slovak Republic,0.35677716792789,2011
SK,Slovak Republic,0.333328790592519,2010
SK,Slovak Republic,0.268640774916004,2009
SK,Slovak Republic,0.392908892983514,2008
SK,Slovak Republic,0.334902480355012,2007
SK,Slovak Republic,0.305848102346211,2006
SK,Slovak Republic,0.332671705411776,2005
SK,Slovak Republic,0.302653403005141,2004
SK,Slovak Republic,0.257781260005551,2003
SK,Slovak Republic,0.254262084188959,2002
SK,Slovak Republic,0.356171167834762,2001
SK,Slovak Republic,0.395996224090946,2000
SK,Slovak Republic,0.34691227732845,1999
SK,Slovak Republic,0.318269234148339,1998
SK,Slovak Republic,0.367490534079652,1997
SK,Slovak Republic,0.479791080672421,1996
SK,Slovak Republic,0.478813978250033,1995
SK,Slovak Republic,0.528597174706756,1994
SK,Slovak Republic,0.823443564109426,1993
SK,Slovak Republic,0.0946749224406767,1992
SK,Slovak Republic,0.161212409033897,1991
SK,Slovak Republic,0.282684725765307,1990
SK,Slovak Republic,,1989
SK,Slovak Republic,,1988
SK,Slovak Republic,,1987
SK,Slovak Republic,,1986
SK,Slovak Republic,,1985
SK,Slovak Republic,,1984
SK,Slovak Republic,,1983
SK,Slovak Republic,,1982
SK,Slovak Republic,,1981
SK,Slovak Republic,,1980
SK,Slovak Republic,,1979
SK,Slovak Republic,,1978
SK,Slovak Republic,,1977
SK,Slovak Republic,,1976
SK,Slovak Republic,,1975
SK,Slovak Republic,,1974
SK,Slovak Republic,,1973
SK,Slovak Republic,,1972
SK,Slovak Republic,,1971
SK,Slovak Republic,,1970
SK,Slovak Republic,,1969
SK,Slovak Republic,,1968
SK,Slovak Republic,,1967
SK,Slovak Republic,,1966
SK,Slovak Republic,,1965
SK,Slovak Republic,,1964
SK,Slovak Republic,,1963
SK,Slovak Republic,,1962
SI,Slovenia,0.255805010980574,2016
SI,Slovenia,0.249681229352452,2015
SI,Slovenia,0.260696106339795,2014
SI,Slovenia,0.196084685164023,2013
SI,Slovenia,0.243139165890568,2012
SI,Slovenia,0.353439424296793,2011
SI,Slovenia,0.277155395575667,2010
SI,Slovenia,0.197038798438763,2009
SI,Slovenia,0.388598268241026,2008
SI,Slovenia,0.227294566434619,2007
SI,Slovenia,0.211452465238677,2006
SI,Slovenia,0.188803574746878,2005
SI,Slovenia,0.243173153291216,2004
SI,Slovenia,0.147093486905185,2003
SI,Slovenia,0.137087066788897,2002
SI,Slovenia,0.204817996598485,2001
SI,Slovenia,0.164937527739408,2000
SI,Slovenia,0.13125783906973,1999
SI,Slovenia,0.136105880861084,1998
SI,Slovenia,0.183109824899313,1997
SI,Slovenia,0.192517576637101,1996
SI,Slovenia,0.193468070426533,1995
SI,Slovenia,,1994
SI,Slovenia,,1993
SI,Slovenia,,1992
SI,Slovenia,,1991
SI,Slovenia,,1990
SI,Slovenia,,1989
SI,Slovenia,,1988
SI,Slovenia,,1987
SI,Slovenia,,1986
SI,Slovenia,,1985
SI,Slovenia,,1984
SI,Slovenia,,1983
SI,Slovenia,,1982
SI,Slovenia,,1981
SI,Slovenia,,1980
SI,Slovenia,,1979
SI,Slovenia,,1978
SI,Slovenia,,1977
SI,Slovenia,,1976
SI,Slovenia,,1975
SI,Slovenia,,1974
SI,Slovenia,,1973
SI,Slovenia,,1972
SI,Slovenia,,1971
SI,Slovenia,,1970
SI,Slovenia,,1969
SI,Slovenia,,1968
SI,Slovenia,,1967
SI,Slovenia,,1966
SI,Slovenia,,1965
SI,Slovenia,,1964
SI,Slovenia,,1963
SI,Slovenia,,1962
SE,Sweden,0.405466970472705,2016
SE,Sweden,0.393365952017501,2015
SE,Sweden,0.676923865115267,2014
SE,Sweden,0.894249031243411,2013
SE,Sweden,0.75028170458599,2012
SE,Sweden,1.05825687632872,2011
SE,Sweden,1.01349164635477,2010
SE,Sweden,0.503849125317196,2009
SE,Sweden,0.929685991614536,2008
SE,Sweden,0.833422843441004,2007
SE,Sweden,0.576783572489894,2006
SE,Sweden,0.501053363616841,2005
SE,Sweden,0.238163015887629,2004
SE,Sweden,0.269401609441995,2003
SE,Sweden,0.312530215237314,2002
SE,Sweden,0.272622999585532,2001
SE,Sweden,0.263667368906467,2000
SE,Sweden,0.232161681096039,1999
SE,Sweden,0.285131710554734,1998
SE,Sweden,0.313863232609671,1997
SE,Sweden,0.318907895819457,1996
SE,Sweden,0.379706502288325,1995
SE,Sweden,0.3463912028304,1994
SE,Sweden,0.350774477249738,1993
SE,Sweden,0.279064767413348,1992
SE,Sweden,0.275409968807545,1991
SE,Sweden,0.460995191010588,1990
SE,Sweden,0.735911345016423,1989
SE,Sweden,0.711477719526899,1988
SE,Sweden,0.444803480103971,1987
SE,Sweden,0.489036507427956,1986
SE,Sweden,0.562462597870344,1985
SE,Sweden,0.531186781190162,1984
SE,Sweden,0.663847534540643,1983
SE,Sweden,0.667852638073648,1982
SE,Sweden,0.587187990484409,1981
SE,Sweden,0.646190098684041,1980
SE,Sweden,0.713418830075297,1979
SE,Sweden,0.634615574060978,1978
SE,Sweden,0.584504953643525,1977
SE,Sweden,0.806941609039442,1976
SE,Sweden,0.783265130797339,1975
SE,Sweden,1.13521475314834,1974
SE,Sweden,0.970879026287127,1973
SE,Sweden,0.636191365499357,1972
SE,Sweden,0.760143054755987,1971
SE,Sweden,0.817574537476371,1970
SE,Sweden,,1969
SE,Sweden,,1968
SE,Sweden,,1967
SE,Sweden,,1966
SE,Sweden,,1965
SE,Sweden,,1964
SE,Sweden,,1963
SE,Sweden,,1962
